                         Chocolate Doom 3.1.0
Z_Init: Init zone memory allocation daemon. 
zone memory: 0x7e86ef24c010, 2000000 allocated for zone
Using /home/vboxuser/.local/share/chocolate-doom/ for configuration and saves
V_Init: allocate screens.
M_LoadDefaults: Load system defaults.
saving config in /home/vboxuser/.local/share/chocolate-doom/default.cfg
W_Init: Init WADfiles.
 adding /home/vboxuser/trajectory_doom/misc/OriginalWADs/DOOM.WAD
BFG Edition: Using workarounds as needed.
===========================================================================
                           The Ultimate DOOM
===========================================================================
 Chocolate Doom is free software, covered by the GNU General Public
 License.  There is NO warranty; not even for MERCHANTABILITY or FITNESS
 FOR A PARTICULAR PURPOSE. You are welcome to change and distribute
 copies under certain conditions. See the source for more information.
===========================================================================
I_Init: Setting up machine state.
OPL_Init: Using driver 'SDL'.
NET_Init: Init network subsystem.
M_Init: Init miscellaneous info.
R_Init: Init DOOM refresh daemon - ..........................
P_Init: Init Playloop state.
S_Init: Setting up sound.
I_SDL_PrecacheSounds: Precaching all sound effects.....................
D_CheckNetGame: Checking network game status.
startskill 2  deathmatch: 0  startmap: 1  startepisode: 1
player 1 of 1 (1 nodes)
Emulating the behavior of the 'Ultimate Doom' executable.
HU_Init: Setting up heads up display.
ST_Init: Init status bar.
When: 2026-05-21 02:15:27 Episode: 2 Map: 1
timestamp	 tic	 x	 y	 z	 angle	 momx	 momy	 shield	 health	 ammo	 sector_id
2026-05-21 02:18:17	 6010	 1169	-466	-88	 128.67	 0	14 	 94	 96	 18	(4,-1)
2026-05-21 02:18:18	 6045	 1087	7	-56	 82.97	 -1	5 	 93	 92	 18	(4,0)
2026-05-21 02:18:19	 6080	 1112	53	-56	 26.72	 3	1 	 93	 92	 18	(4,0)
2026-05-21 02:18:20	 6133	 1156	-1121	-64	 180.00	 -6	-1 	 93	 92	 18	(4,-4)
2026-05-21 02:18:21	 6168	 896	-1121	-64	 185.27	 -9	-1 	 93	 92	 18	(3,-4)
2026-05-21 02:18:22	 6203	 837	-1085	-64	 192.30	 2	1 	 93	 92	 18	(3,-4)
2026-05-21 02:18:23	 6238	 690	-989	-64	 141.33	 -7	4 	 93	 92	 18	(2,-3)
2026-05-21 02:18:24	 6273	 568	-779	-64	 99.14	 -1	2 	 93	100	 18	(2,-3)
2026-05-21 02:18:25	 6308	 521	-811	-64	 192.30	 -9	-1 	 93	100	 18	(2,-3)
2026-05-21 02:18:26	 6343	 407	-1169	-64	 310.08	 0	-4 	 93	100	 18	(1,-4)
2026-05-21 02:18:27	 6378	 277	-1198	-64	 64.34	 0	1 	 93	100	 18	(1,-4)
2026-05-21 02:18:28	 6413	 368	-992	-64	 57.30	 3	7 	 93	100	 18	(1,-3)
2026-05-21 02:18:29	 6448	 584	-853	-64	 317.11	 7	-2 	 93	100	 18	(2,-3)
2026-05-21 02:18:30	 6483	 775	-1040	-64	 285.47	 3	-8 	 93	100	 18	(3,-4)
2026-05-21 02:18:31	 6518	 815	-1184	-64	 6.33	 0	-1 	 93	100	 18	(3,-4)
2026-05-21 02:18:32	 6553	 793	-1197	-64	 45.00	 1	1 	 93	100	 18	(3,-4)
2026-05-21 02:18:33	 6588	 869	-1192	-64	 288.98	 2	-3 	 93	100	 18	(3,-4)
2026-05-21 02:18:35	 6651	 -225	-350	-64	 90.00	 -1	2 	 93	100	 18	(0,-1)
2026-05-21 02:18:36	 6686	 -225	-234	-64	 90.00	 -1	6 	 93	102	 18	(0,0)
2026-05-21 02:18:37	 6721	 -225	34	-64	 90.00	 -1	8 	 95	104	 18	(0,0)
2026-05-21 02:18:38	 6756	 -225	325	-64	 90.00	 -1	8 	 98	106	 18	(0,1)
2026-05-21 02:18:40	 6821	 933	-1318	-64	 135.00	 2	-3 	 99	108	 18	(3,-5)
2026-05-21 02:18:42	 6883	 848	-1324	-64	 124.45	 0	0 	 99	108	 18	(3,-5)
2026-05-21 02:18:44	 6959	 866	-1244	-64	 78.75	 -1	-3 	 99	108	 18	(3,-4)
2026-05-21 02:18:45	 6994	 865	-1232	-64	 105.12	 0	6 	 99	108	 18	(3,-4)
2026-05-21 02:18:46	 7029	 739	-1010	-64	 149.06	 -7	4 	 99	108	 18	(2,-4)
2026-05-21 02:18:47	 7064	 332	-869	-64	 270.35	 -10	-8 	 99	108	 18	(1,-3)
2026-05-21 02:18:48	 7099	 275	-1084	-64	 31.64	 -12	-5 	 99	108	 18	(1,-4)
2026-05-21 02:18:49	 7134	 203	-840	-64	 354.73	 9	7 	 99	108	 18	(0,-3)
2026-05-21 02:18:50	 7169	 669	-911	-64	 317.81	 12	-10 	 99	108	 18	(2,-3)
2026-05-21 02:18:51	 7204	 1135	-1102	-64	 330.12	 1	-3 	 99	108	 18	(4,-4)
2026-05-21 02:18:53	 7270	 1161	-53	-56	 277.73	 -2	-8 	 99	108	 18	(4,0)
2026-05-21 02:18:54	 7305	 1171	-221	-64	 312.89	 3	-6 	 99	108	 18	(4,0)
2026-05-21 02:18:55	 7340	 1247	-299	-64	 39.02	 0	0 	 99	108	 18	(4,-1)
2026-05-21 02:18:56	 7375	 1180	-297	-64	 98.79	 -2	5 	 99	108	 18	(4,-1)
2026-05-21 02:18:57	 7410	 1123	-216	-64	 339.26	 -6	0 	 99	108	 18	(4,0)
2026-05-21 02:18:58	 7445	 991	-124	-56	 230.27	 -2	0 	 99	108	 18	(3,0)
2026-05-21 02:18:59	 7480	 811	-372	-64	 246.09	 -8	-14 	 99	108	 18	(3,-1)
2026-05-21 02:19:00	 7515	 835	-827	-64	 344.53	 11	-9 	 99	108	 18	(3,-3)
2026-05-21 02:19:01	 7550	 1362	-862	-64	 17.93	 16	2 	 99	108	 18	(5,-3)
2026-05-21 02:19:02	 7585	 1800	-551	-64	 132.19	 1	13 	 99	108	 18	(7,-2)
2026-05-21 02:19:03	 7620	 1813	-304	-64	 91.76	 3	11 	 99	108	 18	(7,-1)
2026-05-21 02:19:04	 7655	 1680	53	-64	 121.64	 -1	3 	 99	108	 18	(6,0)
2026-05-21 02:19:06	 7733	 -77	588	8	 315.00	 3	-4 	 99	108	 18	(0,2)
2026-05-21 02:19:07	 7768	 39	362	0	 265.78	 1	-9 	 99	108	 18	(0,1)
2026-05-21 02:19:08	 7803	 47	150	0	 344.88	 0	-2 	 99	108	 18	(0,0)
2026-05-21 02:19:09	 7838	 47	114	0	 269.30	 -1	-5 	 99	108	 18	(0,0)
2026-05-21 02:19:10	 7873	 31	-35	0	 146.25	 2	-2 	 99	108	 18	(0,0)
2026-05-21 02:19:11	 7908	 47	265	0	 84.73	 0	8 	 99	108	 18	(0,1)
2026-05-21 02:19:12	 7943	 100	515	0	 3.87	 1	2 	 99	108	 18	(0,2)
2026-05-21 02:19:13	 7978	 277	474	0	 335.74	 7	-4 	 99	108	 17	(1,1)
2026-05-21 02:19:14	 8013	 483	392	0	 351.56	 6	-2 	 99	108	 17	(1,1)
2026-05-21 02:19:15	 8048	 754	369	0	 5.62	 8	0 	 99	108	 17	(3,1)
2026-05-21 02:19:16	 8083	 1039	372	0	 332.23	 7	-3 	 99	108	 17	(4,1)
2026-05-21 02:19:17	 8118	 1310	297	0	 3.87	 8	0 	 99	108	 17	(5,1)
